time_step,v_raw,v_float
184805, -4100,-1.000977
184815, -4100,-1.000977
184825, -4100,-1.000977
184835, -4100,-1.000977
184845, -4100,-1.000977
184855, -4100,-1.000977
184865, -4100,-1.000977
184875, -4100,-1.000977
184885, -4100,-1.000977
184895, -4100,-1.000977
184905, -4100,-1.000977
184915, -4100,-1.000977
184925, -4100,-1.000977
184935, -4100,-1.000977
184945, -4100,-1.000977
184955, -4100,-1.000977
184965, -4100,-1.000977
184975, -4100,-1.000977
184985, -4100,-1.000977
184995, -4100,-1.000977
185005, -4100,-1.000977
185015, -4100,-1.000977
185025, -4100,-1.000977
185035, -4100,-1.000977
185045, -4100,-1.000977
185055, -4100,-1.000977
185065, -4100,-1.000977
185075, -4100,-1.000977
185085, -4100,-1.000977
185095, -4100,-1.000977
185105, -4100,-1.000977
185115, -4100,-1.000977
185125, -4100,-1.000977
185135, -4100,-1.000977
185145, -4100,-1.000977
185155, -4100,-1.000977
185165, -4100,-1.000977
185175, -4100,-1.000977
185185, -4100,-1.000977
185195, -4100,-1.000977
185205, -4100,-1.000977
185215, -4100,-1.000977
185225, -4100,-1.000977
185235, -4100,-1.000977
185245, -4100,-1.000977
185255, -4100,-1.000977
185265, -4100,-1.000977
185275, -4100,-1.000977
185285, -4100,-1.000977
185295, -4100,-1.000977
185305, -4100,-1.000977
185315, -4100,-1.000977
185325, -4100,-1.000977
185335, -4100,-1.000977
185345, -4100,-1.000977
185355, -4100,-1.000977
185365, -4100,-1.000977
185375, -4100,-1.000977
185385, -4100,-1.000977
185395, -4100,-1.000977
185405, -4100,-1.000977
185415, -4100,-1.000977
185425, -4100,-1.000977
185435, -4100,-1.000977
185445, -4100,-1.000977
185455, -4100,-1.000977
185465, -4100,-1.000977
185475, -4100,-1.000977
185485, -4100,-1.000977
185495, -4100,-1.000977
185505, -4100,-1.000977
185515, -4100,-1.000977
185525, -4100,-1.000977
185535, -4100,-1.000977
185545, -4100,-1.000977
185555, -4100,-1.000977
185565, -4100,-1.000977
185575, -4100,-1.000977
185585, -4100,-1.000977
185595, -4100,-1.000977
185605, -4100,-1.000977
185615, -4100,-1.000977
185625, -4100,-1.000977
185635, -4100,-1.000977
185645, -4100,-1.000977
185655, -4100,-1.000977
185665, -4100,-1.000977
185675, -4100,-1.000977
185685, -4100,-1.000977
185695, -4100,-1.000977
185705, -4100,-1.000977
185715, -4100,-1.000977
185725, -4100,-1.000977
185735, -4100,-1.000977
185745, -4100,-1.000977
185755, -4100,-1.000977
185765, -4100,-1.000977
185775, -4100,-1.000977
185785, -4100,-1.000977
185795, -4100,-1.000977
185805, -4100,-1.000977
185815, -4100,-1.000977
185825, -4100,-1.000977
185835, -4100,-1.000977
185845, -4100,-1.000977
185855, -4100,-1.000977
185865, -4100,-1.000977
185875, -4100,-1.000977
185885, -4100,-1.000977
185895, -4100,-1.000977
185905, -4100,-1.000977
185915, -4100,-1.000977
185925, -4100,-1.000977
185935, -4100,-1.000977
185945, -4100,-1.000977
185955, -4100,-1.000977
185965, -4100,-1.000977
185975, -4100,-1.000977
185985, -4100,-1.000977
185995, -4100,-1.000977
186005, -4100,-1.000977
186015, -4100,-1.000977
186025, -4100,-1.000977
186035, -4100,-1.000977
186045, -4100,-1.000977
186055, -4100,-1.000977
186065, -4100,-1.000977
186075, -4100,-1.000977
186085, -4100,-1.000977
186095, -4100,-1.000977
186105, -4100,-1.000977
186115, -4100,-1.000977
186125, -4100,-1.000977
186135, -4100,-1.000977
186145, -4100,-1.000977
186155, -4100,-1.000977
186165, -4100,-1.000977
186175, -4100,-1.000977
186185, -4100,-1.000977
186195, -4100,-1.000977
186205, -4100,-1.000977
186215, -4100,-1.000977
186225, -4100,-1.000977
186235, -4100,-1.000977
186245, -4100,-1.000977
186255, -4100,-1.000977
186265, -4100,-1.000977
186275, -4100,-1.000977
186285, -4100,-1.000977
186295, -4100,-1.000977
186305, -4100,-1.000977
186315, -4100,-1.000977
186325, -4100,-1.000977
186335, -4100,-1.000977
186345, -4100,-1.000977
186355, -4100,-1.000977
186365, -4100,-1.000977
186375, -4100,-1.000977
186385, -4100,-1.000977
186395, -4100,-1.000977
186405, -4100,-1.000977
186415, -4100,-1.000977
186425, -4100,-1.000977
186435, -4100,-1.000977
186445, -4100,-1.000977
186455, -4100,-1.000977
186465, -4100,-1.000977
186475, -4100,-1.000977
186485, -4100,-1.000977
186495, -4100,-1.000977
186505, -4100,-1.000977
186515, -4100,-1.000977
186525, -4100,-1.000977
186535, -4100,-1.000977
186545, -4100,-1.000977
186555, -4100,-1.000977
186565, -4100,-1.000977
186575, -4100,-1.000977
186585, -4100,-1.000977
186595, -4100,-1.000977
186605, -4100,-1.000977
186615, -4100,-1.000977
186625, -4100,-1.000977
186635, -4100,-1.000977
186645, -4100,-1.000977
186655, -4100,-1.000977
186665, -4100,-1.000977
186675, -4100,-1.000977
186685, -4100,-1.000977
186695, -4100,-1.000977
186705, -4100,-1.000977
186715, -4100,-1.000977
186725, -4100,-1.000977
186735, -4100,-1.000977
186745, -4100,-1.000977
186755, -4100,-1.000977
186765, -4100,-1.000977
186775, -4100,-1.000977
186785, -4100,-1.000977
186795, -4100,-1.000977
186805, -4100,-1.000977
186815, -4100,-1.000977
186825, -4100,-1.000977
186835, -4100,-1.000977
186845, -4100,-1.000977
186855, -4100,-1.000977
186865, -4100,-1.000977
186875, -4100,-1.000977
186885, -4100,-1.000977
186895, -4100,-1.000977
186905, -4100,-1.000977
186915, -4100,-1.000977
186925, -4100,-1.000977
186935, -4100,-1.000977
186945, -4100,-1.000977
186955, -4100,-1.000977
186965, -4100,-1.000977
186975, -4100,-1.000977
186985, -4100,-1.000977
186995, -4100,-1.000977
187005, -4100,-1.000977
187015, -4100,-1.000977
187025, -4100,-1.000977
187035, -4100,-1.000977
187045, -4100,-1.000977
187055, -4100,-1.000977
187065, -4100,-1.000977
187075, -4100,-1.000977
187085, -4100,-1.000977
187095, -4100,-1.000977
187105, -4100,-1.000977
187115, -4100,-1.000977
187125, -4100,-1.000977
187135, -4100,-1.000977
187145, -4100,-1.000977
187155, -4100,-1.000977
187165, -4100,-1.000977
187175, -4100,-1.000977
187185, -4100,-1.000977
187195, -4100,-1.000977
187205, -4100,-1.000977
187215, -4100,-1.000977
187225, -4100,-1.000977
187235, -4100,-1.000977
187245, -4100,-1.000977
187255, -4100,-1.000977
187265, -4100,-1.000977
187275, -4100,-1.000977
187285, -4100,-1.000977
187295, -4100,-1.000977
187305, -4100,-1.000977
187315, -4100,-1.000977
187325, -4100,-1.000977
187335, -4100,-1.000977
187345, -4100,-1.000977
187355, -4100,-1.000977
187365, -4100,-1.000977
187375, -4100,-1.000977
187385, -4100,-1.000977
187395, -4100,-1.000977
187405, -4100,-1.000977
187415, -4100,-1.000977
187425, -4100,-1.000977
187435, -4100,-1.000977
187445, -4100,-1.000977
187455, -4100,-1.000977
187465, -4100,-1.000977
187475, -4100,-1.000977
187485, -4100,-1.000977
187495, -4100,-1.000977
187505, -4100,-1.000977
187515, -4100,-1.000977
187525, -4100,-1.000977
187535, -4100,-1.000977
187545, -4100,-1.000977
187555, -4100,-1.000977
187565, -4100,-1.000977
187575, -4100,-1.000977
187585, -4100,-1.000977
187595, -4100,-1.000977
187605, -4100,-1.000977
187615, -4100,-1.000977
187625, -4100,-1.000977
187635, -4100,-1.000977
187645, -4100,-1.000977
187655, -4100,-1.000977
187665, -4100,-1.000977
187675, -4100,-1.000977
187685, -4100,-1.000977
187695, -4100,-1.000977
187705, -4100,-1.000977
187715, -4100,-1.000977
187725, -4100,-1.000977
187735, -4100,-1.000977
187745, -4100,-1.000977
187755, -4100,-1.000977
187765, -4100,-1.000977
187775, -4100,-1.000977
187785, -4100,-1.000977
187795, -4100,-1.000977
187805, -4100,-1.000977
187815, -4100,-1.000977
187825, -4100,-1.000977
187835, -4100,-1.000977
187845, -4100,-1.000977
187855, -4100,-1.000977
187865, -4100,-1.000977
187875, -4100,-1.000977
187885, -4100,-1.000977
187895, -4100,-1.000977
187905, -4100,-1.000977
187915, -4100,-1.000977
187925, -4100,-1.000977
187935, -4100,-1.000977
187945, -4100,-1.000977
187955, -4100,-1.000977
187965, -4100,-1.000977
187975, -4100,-1.000977
187985, -4100,-1.000977
187995, -4100,-1.000977
188005, -4100,-1.000977
188015, -4100,-1.000977
188025, -4100,-1.000977
188035, -4100,-1.000977
188045, -4100,-1.000977
188055, -4100,-1.000977
188065, -4100,-1.000977
188075, -4100,-1.000977
188085, -4100,-1.000977
188095, -4100,-1.000977
188105, -4100,-1.000977
188115, -4100,-1.000977
188125, -4100,-1.000977
188135, -4100,-1.000977
188145, -4100,-1.000977
188155, -4100,-1.000977
188165, -4100,-1.000977
188175, -4100,-1.000977
188185, -4100,-1.000977
188195, -4100,-1.000977
188205, -4100,-1.000977
188215, -4100,-1.000977
188225, -4100,-1.000977
188235, -4100,-1.000977
188245, -4100,-1.000977
188255, -4100,-1.000977
188265, -4100,-1.000977
188275, -4100,-1.000977
188285, -4100,-1.000977
188295, -4100,-1.000977
188305, -4100,-1.000977
188315, -4100,-1.000977
188325, -4100,-1.000977
188335, -4100,-1.000977
188345, -4100,-1.000977
188355, -4100,-1.000977
188365, -4100,-1.000977
188375, -4100,-1.000977
188385, -4100,-1.000977
188395, -4100,-1.000977
188405, -4100,-1.000977
188415, -4100,-1.000977
188425, -4100,-1.000977
188435, -4100,-1.000977
188445, -4100,-1.000977
188455, -4100,-1.000977
188465, -4100,-1.000977
188475, -4100,-1.000977
188485, -4100,-1.000977
188495, -4100,-1.000977
188505, -4100,-1.000977
188515, -4100,-1.000977
188525, -4100,-1.000977
188535, -4100,-1.000977
188545, -4100,-1.000977
188555, -4100,-1.000977
188565, -4100,-1.000977
188575, -4100,-1.000977
188585, -4100,-1.000977
188595, -4100,-1.000977
188605, -4100,-1.000977
188615, -4100,-1.000977
188625, -4100,-1.000977
188635, -4100,-1.000977
188645, -4100,-1.000977
188655, -4100,-1.000977
188665, -4100,-1.000977
188675, -4100,-1.000977
188685, -4100,-1.000977
188695, -4100,-1.000977
188705, -4100,-1.000977
188715, -4100,-1.000977
188725, -4100,-1.000977
188735, -4100,-1.000977
188745, -4100,-1.000977
188755, -4100,-1.000977
188765, -4100,-1.000977
188775, -4100,-1.000977
188785, -4100,-1.000977
188795, -4100,-1.000977
188805, -4100,-1.000977
188815, -4100,-1.000977
188825, -4100,-1.000977
188835, -4100,-1.000977
188845, -4100,-1.000977
188855, -4100,-1.000977
188865, -4100,-1.000977
188875, -4100,-1.000977
188885, -4100,-1.000977
188895, -4100,-1.000977
188905, -4100,-1.000977
188915, -4100,-1.000977
188925, -4100,-1.000977
188935, -4100,-1.000977
188945, -4100,-1.000977
188955, -4100,-1.000977
188965, -4100,-1.000977
188975, -4100,-1.000977
188985, -4100,-1.000977
188995, -4100,-1.000977
189005, -4100,-1.000977
189015, -4100,-1.000977
189025, -4100,-1.000977
189035, -4100,-1.000977
189045, -4100,-1.000977
189055, -4100,-1.000977
189065, -4100,-1.000977
189075, -4100,-1.000977
189085, -4100,-1.000977
189095, -4100,-1.000977
189105, -4100,-1.000977
189115, -4100,-1.000977
189125, -4100,-1.000977
189135, -4100,-1.000977
189145, -4100,-1.000977
189155, -4100,-1.000977
189165, -4100,-1.000977
189175, -4100,-1.000977
189185, -4100,-1.000977
189195, -4100,-1.000977
189205, -4100,-1.000977
189215, -4100,-1.000977
189225, -4100,-1.000977
189235, -4100,-1.000977
189245, -4100,-1.000977
189255, -4100,-1.000977
189265, -4100,-1.000977
189275, -4100,-1.000977
189285, -4100,-1.000977
189295, -4100,-1.000977
189305, -4100,-1.000977
189315, -4100,-1.000977
189325, -4100,-1.000977
189335, -4100,-1.000977
189345, -4100,-1.000977
189355, -4100,-1.000977
189365, -4100,-1.000977
189375, -4100,-1.000977
189385, -4100,-1.000977
189395, -4100,-1.000977
189405, -4100,-1.000977
189415, -4100,-1.000977
189425, -4100,-1.000977
189435, -4100,-1.000977
189445, -4100,-1.000977
189455, -4100,-1.000977
189465, -4100,-1.000977
189475, -4100,-1.000977
189485, -4100,-1.000977
189495, -4100,-1.000977
189505, -4100,-1.000977
189515, -4100,-1.000977
189525, -4100,-1.000977
189535, -4100,-1.000977
189545, -4100,-1.000977
189555, -4100,-1.000977
189565, -4100,-1.000977
189575, -4100,-1.000977
189585, -4100,-1.000977
189595, -4100,-1.000977
189605, -4100,-1.000977
189615, -4100,-1.000977
189625, -4100,-1.000977
189635, -4100,-1.000977
189645, -4100,-1.000977
189655, -4100,-1.000977
189665, -4100,-1.000977
189675, -4100,-1.000977
189685, -4100,-1.000977
189695, -4100,-1.000977
189705, -4100,-1.000977
189715, -4100,-1.000977
189725, -4100,-1.000977
189735, -4100,-1.000977
189745, -4100,-1.000977
189755, -4100,-1.000977
189765, -4100,-1.000977
189775, -4100,-1.000977
189785, -4100,-1.000977
189795, -4100,-1.000977
189805, -4100,-1.000977
189815, -4100,-1.000977
189825, -4100,-1.000977
189835, -4100,-1.000977
189845, -4100,-1.000977
189855, -4100,-1.000977
189865, -4100,-1.000977
189875, -4100,-1.000977
189885, -4100,-1.000977
189895, -4100,-1.000977
189905, -4100,-1.000977
189915, -4100,-1.000977
189925, -4100,-1.000977
189935, -4100,-1.000977
189945, -4100,-1.000977
189955, -4100,-1.000977
189965, -4100,-1.000977
189975, -4100,-1.000977
189985, -4100,-1.000977
189995, -4100,-1.000977
190005, -4100,-1.000977
190015, -4100,-1.000977
190025, -4100,-1.000977
190035, -4100,-1.000977
190045, -4100,-1.000977
190055, -4100,-1.000977
190065, -4100,-1.000977
190075, -4100,-1.000977
190085, -4100,-1.000977
190095, -4100,-1.000977
190105, -4100,-1.000977
190115, -4100,-1.000977
190125, -4100,-1.000977
190135, -4100,-1.000977
190145, -4100,-1.000977
190155, -4100,-1.000977
190165, -4100,-1.000977
190175, -4100,-1.000977
190185, -4100,-1.000977
190195, -4100,-1.000977
190205, -4100,-1.000977
190215, -4100,-1.000977
190225, -4100,-1.000977
190235, -4100,-1.000977
190245, -4100,-1.000977
190255, -4100,-1.000977
190265, -4100,-1.000977
190275, -4100,-1.000977
190285, -4100,-1.000977
190295, -4100,-1.000977
190305, -4100,-1.000977
190315, -4100,-1.000977
190325, -4100,-1.000977
190335, -4100,-1.000977
190345, -4100,-1.000977
190355, -4100,-1.000977
190365, -4100,-1.000977
190375, -4100,-1.000977
190385, -4100,-1.000977
190395, -4100,-1.000977
190405, -4100,-1.000977
190415, -4100,-1.000977
190425, -4100,-1.000977
190435, -4100,-1.000977
190445, -4100,-1.000977
190455, -4100,-1.000977
190465, -4100,-1.000977
190475, -4100,-1.000977
190485, -4100,-1.000977
190495, -4100,-1.000977
190505, -4100,-1.000977
190515, -4100,-1.000977
190525, -4100,-1.000977
190535, -4100,-1.000977
190545, -4100,-1.000977
190555, -4100,-1.000977
190565, -4100,-1.000977
190575, -4100,-1.000977
190585, -4100,-1.000977
190595, -4100,-1.000977
190605, -4100,-1.000977
190615, -4100,-1.000977
190625, -4100,-1.000977
190635, -4100,-1.000977
190645, -4100,-1.000977
190655, -4100,-1.000977
190665, -4100,-1.000977
190675, -4100,-1.000977
190685, -4100,-1.000977
190695, -4100,-1.000977
190705, -4100,-1.000977
190715, -4100,-1.000977
190725, -4100,-1.000977
190735, -4100,-1.000977
190745, -4100,-1.000977
190755, -4100,-1.000977
190765, -4100,-1.000977
190775, -4100,-1.000977
190785, -4100,-1.000977
190795, -4100,-1.000977
190805, -4100,-1.000977
190815, -4100,-1.000977
190825, -4100,-1.000977
190835, -4100,-1.000977
190845, -4100,-1.000977
190855, -4100,-1.000977
190865, -4100,-1.000977
190875, -4100,-1.000977
190885, -4100,-1.000977
190895, -4100,-1.000977
190905, -4100,-1.000977
190915, -4100,-1.000977
190925, -4100,-1.000977
190935, -4100,-1.000977
190945, -4100,-1.000977
190955, -4100,-1.000977
190965, -4100,-1.000977
190975, -4100,-1.000977
190985, -4100,-1.000977
190995, -4100,-1.000977
191005, -4100,-1.000977
191015, -4100,-1.000977
191025, -4100,-1.000977
191035, -4100,-1.000977
191045, -4100,-1.000977
191055, -4100,-1.000977
191065, -4100,-1.000977
191075, -4100,-1.000977
191085, -4100,-1.000977
191095, -4100,-1.000977
191105, -4100,-1.000977
191115, -4100,-1.000977
191125, -4100,-1.000977
191135, -4100,-1.000977
191145, -4100,-1.000977
191155, -4100,-1.000977
191165, -4100,-1.000977
191175, -4100,-1.000977
191185, -4100,-1.000977
191195, -4100,-1.000977
191205, -4100,-1.000977
191215, -4100,-1.000977
191225, -4100,-1.000977
191235, -4100,-1.000977
191245, -4100,-1.000977
191255, -4100,-1.000977
191265, -4100,-1.000977
191275, -4100,-1.000977
191285, -4100,-1.000977
191295, -4100,-1.000977
191305, -4100,-1.000977
191315, -4100,-1.000977
191325, -4100,-1.000977
191335, -4100,-1.000977
191345, -4100,-1.000977
191355, -4100,-1.000977
191365, -4100,-1.000977
191375, -4100,-1.000977
191385, -4100,-1.000977
191395, -4100,-1.000977
191405, -4100,-1.000977
191415, -4100,-1.000977
191425, -4100,-1.000977
191435, -4100,-1.000977
191445, -4100,-1.000977
191455, -4100,-1.000977
191465, -4100,-1.000977
191475, -4100,-1.000977
191485, -4100,-1.000977
191495, -4100,-1.000977
191505, -4100,-1.000977
191515, -4100,-1.000977
191525, -4100,-1.000977
191535, -4100,-1.000977
191545, -4100,-1.000977
191555, -4100,-1.000977
191565, -4100,-1.000977
191575, -4100,-1.000977
191585, -4100,-1.000977
191595, -4100,-1.000977
191605, -4100,-1.000977
191615, -4100,-1.000977
191625, -4100,-1.000977
191635, -4100,-1.000977
191645, -4100,-1.000977
191655, -4100,-1.000977
191665, -4100,-1.000977
191675, -4100,-1.000977
191685, -4100,-1.000977
191695, -4100,-1.000977
191705, -4100,-1.000977
191715, -4100,-1.000977
191725, -4100,-1.000977
191735, -4100,-1.000977
191745, -4100,-1.000977
191755, -4100,-1.000977
191765, -4100,-1.000977
191775, -4100,-1.000977
191785, -4100,-1.000977
191795, -4100,-1.000977
191805, -4100,-1.000977
191815, -4100,-1.000977
191825, -4100,-1.000977
191835, -4100,-1.000977
191845, -4100,-1.000977
191855, -4100,-1.000977
191865, -4100,-1.000977
191875, -4100,-1.000977
191885, -4100,-1.000977
191895, -4100,-1.000977
191905, -4100,-1.000977
191915, -4100,-1.000977
191925, -4100,-1.000977
191935, -4100,-1.000977
191945, -4100,-1.000977
191955, -4100,-1.000977
191965, -4100,-1.000977
191975, -4100,-1.000977
191985, -4100,-1.000977
191995, -4100,-1.000977
192005, -4100,-1.000977
192015, -4100,-1.000977
192025, -4100,-1.000977
192035, -4100,-1.000977
192045, -4100,-1.000977
192055, -4100,-1.000977
192065, -4100,-1.000977
192075, -4100,-1.000977
192085, -4100,-1.000977
192095, -4100,-1.000977
192105, -4100,-1.000977
192115, -4100,-1.000977
192125, -4100,-1.000977
192135, -4100,-1.000977
192145, -4100,-1.000977
192155, -4100,-1.000977
192165, -4100,-1.000977
192175, -4100,-1.000977
192185, -4100,-1.000977
192195, -4100,-1.000977
192205, -4100,-1.000977
192215, -4100,-1.000977
192225, -4100,-1.000977
192235, -4100,-1.000977
192245, -4100,-1.000977
192255, -4100,-1.000977
192265, -4100,-1.000977
192275, -4100,-1.000977
192285, -4100,-1.000977
192295, -4100,-1.000977
192305, -4100,-1.000977
192315, -4100,-1.000977
192325, -4100,-1.000977
192335, -4100,-1.000977
192345, -4100,-1.000977
192355, -4100,-1.000977
192365, -4100,-1.000977
192375, -4100,-1.000977
192385, -4100,-1.000977
192395, -4100,-1.000977
192405, -4100,-1.000977
192415, -4100,-1.000977
192425, -4100,-1.000977
192435, -4100,-1.000977
192445, -4100,-1.000977
192455, -4100,-1.000977
192465, -4100,-1.000977
192475, -4100,-1.000977
192485, -4100,-1.000977
192495, -4100,-1.000977
192505, -4100,-1.000977
192515, -4100,-1.000977
192525, -4100,-1.000977
192535, -4100,-1.000977
192545, -4100,-1.000977
192555, -4100,-1.000977
192565, -4100,-1.000977
192575, -4100,-1.000977
192585, -4100,-1.000977
192595, -4100,-1.000977
192605, -4100,-1.000977
192615, -4100,-1.000977
192625, -4100,-1.000977
192635, -4100,-1.000977
192645, -4100,-1.000977
192655, -4100,-1.000977
192665, -4100,-1.000977
192675, -4100,-1.000977
192685, -4100,-1.000977
192695, -4100,-1.000977
192705, -4100,-1.000977
192715, -4100,-1.000977
192725, -4100,-1.000977
192735, -4100,-1.000977
192745, -4100,-1.000977
192755, -4100,-1.000977
192765, -4100,-1.000977
192775, -4100,-1.000977
192785, -4100,-1.000977
192795, -4100,-1.000977
192805, -4100,-1.000977
192815, -4100,-1.000977
192825, -4100,-1.000977
192835, -4100,-1.000977
192845, -4100,-1.000977
192855, -4100,-1.000977
192865, -4100,-1.000977
192875, -4100,-1.000977
192885, -4100,-1.000977
192895, -4100,-1.000977
192905, -4100,-1.000977
192915, -4100,-1.000977
192925, -4100,-1.000977
192935, -4100,-1.000977
192945, -4100,-1.000977
192955, -4100,-1.000977
192965, -4100,-1.000977
192975, -4100,-1.000977
192985, -4100,-1.000977
192995, -4100,-1.000977
193005, -4100,-1.000977
193015, -4100,-1.000977
193025, -4100,-1.000977
193035, -4100,-1.000977
193045, -4100,-1.000977
193055, -4100,-1.000977
193065, -4100,-1.000977
193075, -4100,-1.000977
193085, -4100,-1.000977
193095, -4100,-1.000977
193105, -4100,-1.000977
193115, -4100,-1.000977
193125, -4100,-1.000977
193135, -4100,-1.000977
193145, -4100,-1.000977
193155, -4100,-1.000977
193165, -4100,-1.000977
193175, -4100,-1.000977
193185, -4100,-1.000977
193195, -4100,-1.000977
193205, -4100,-1.000977
193215, -4100,-1.000977
193225, -4100,-1.000977
193235, -4100,-1.000977
193245, -4100,-1.000977
193255, -4100,-1.000977
193265, -4100,-1.000977
193275, -4100,-1.000977
193285, -4100,-1.000977
193295, -4100,-1.000977
193305, -4100,-1.000977
193315, -4100,-1.000977
193325, -4100,-1.000977
193335, -4100,-1.000977
193345, -4100,-1.000977
193355, -4100,-1.000977
193365, -4100,-1.000977
193375, -4100,-1.000977
193385, -4100,-1.000977
193395, -4100,-1.000977
193405, -4100,-1.000977
193415, -4100,-1.000977
193425, -4100,-1.000977
193435, -4100,-1.000977
193445, -4100,-1.000977
193455, -4100,-1.000977
193465, -4100,-1.000977
193475, -4100,-1.000977
193485, -4100,-1.000977
193495, -4100,-1.000977
193505, -4100,-1.000977
193515, -4100,-1.000977
193525, -4100,-1.000977
193535, -4100,-1.000977
193545, -4100,-1.000977
193555, -4100,-1.000977
193565, -4100,-1.000977
193575, -4100,-1.000977
193585, -4100,-1.000977
193595, -4100,-1.000977
193605, -4100,-1.000977
193615, -4100,-1.000977
193625, -4100,-1.000977
193635, -4100,-1.000977
193645, -4100,-1.000977
193655, -4100,-1.000977
193665, -4100,-1.000977
193675, -4100,-1.000977
193685, -4100,-1.000977
193695, -4100,-1.000977
193705, -4100,-1.000977
193715, -4100,-1.000977
193725, -4100,-1.000977
193735, -4100,-1.000977
193745, -4100,-1.000977
193755, -4100,-1.000977
193765, -4100,-1.000977
193775, -4100,-1.000977
193785, -4100,-1.000977
193795, -4100,-1.000977
193805, -4100,-1.000977
193815, -4100,-1.000977
193825, -4100,-1.000977
193835, -4100,-1.000977
193845, -4100,-1.000977
193855, -4100,-1.000977
193865, -4100,-1.000977
193875, -4100,-1.000977
193885, -4100,-1.000977
193895, -4100,-1.000977
193905, -4100,-1.000977
193915, -4100,-1.000977
193925, -4100,-1.000977
193935, -4100,-1.000977
193945, -4100,-1.000977
193955, -4100,-1.000977
193965, -4100,-1.000977
193975, -4100,-1.000977
193985, -4100,-1.000977
193995, -4100,-1.000977
194005, -4100,-1.000977
194015, -4100,-1.000977
194025, -4100,-1.000977
194035, -4100,-1.000977
194045, -4100,-1.000977
194055, -4100,-1.000977
194065, -4100,-1.000977
194075, -4100,-1.000977
194085, -4100,-1.000977
194095, -4100,-1.000977
194105, -4100,-1.000977
194115, -4100,-1.000977
194125, -4100,-1.000977
194135, -4100,-1.000977
194145, -4100,-1.000977
194155, -4100,-1.000977
194165, -4100,-1.000977
194175, -4100,-1.000977
194185, -4100,-1.000977
194195, -4100,-1.000977
194205, -4100,-1.000977
194215, -4100,-1.000977
194225, -4100,-1.000977
194235, -4100,-1.000977
194245, -4100,-1.000977
194255, -4100,-1.000977
194265, -4100,-1.000977
194275, -4100,-1.000977
194285, -4100,-1.000977
194295, -4100,-1.000977
194305, -4100,-1.000977
194315, -4100,-1.000977
194325, -4100,-1.000977
194335, -4100,-1.000977
194345, -4100,-1.000977
194355, -4100,-1.000977
194365, -4100,-1.000977
194375, -4100,-1.000977
194385, -4100,-1.000977
194395, -4100,-1.000977
194405, -4100,-1.000977
194415, -4100,-1.000977
194425, -4100,-1.000977
194435, -4100,-1.000977
194445, -4100,-1.000977
194455, -4100,-1.000977
194465, -4100,-1.000977
194475, -4100,-1.000977
194485, -4100,-1.000977
194495, -4100,-1.000977
194505, -4100,-1.000977
194515, -4100,-1.000977
194525, -4100,-1.000977
194535, -4100,-1.000977
194545, -4100,-1.000977
194555, -4100,-1.000977
194565, -4100,-1.000977
194575, -4100,-1.000977
194585, -4100,-1.000977
194595, -4100,-1.000977
194605, -4100,-1.000977
194615, -4100,-1.000977
194625, -4100,-1.000977
194635, -4100,-1.000977
194645, -4100,-1.000977
194655, -4100,-1.000977
194665, -4100,-1.000977
194675, -4100,-1.000977
194685, -4100,-1.000977
194695, -4100,-1.000977
194705, -4100,-1.000977
194715, -4100,-1.000977
194725, -4100,-1.000977
194735, -4100,-1.000977
194745, -4100,-1.000977
194755, -4100,-1.000977
194765, -4100,-1.000977
194775, -4100,-1.000977
194785, -4100,-1.000977
194795, -4100,-1.000977
194805, -4100,-1.000977
194815, -4100,-1.000977
194825, -4100,-1.000977
194835, -4100,-1.000977
194845, -4100,-1.000977
194855, -4100,-1.000977
194865, -4100,-1.000977
194875, -4100,-1.000977
194885, -4100,-1.000977
194895, -4100,-1.000977
194905, -4100,-1.000977
194915, -4100,-1.000977
194925, -4100,-1.000977
194935, -4100,-1.000977
194945, -4100,-1.000977
194955, -4100,-1.000977
194965, -4100,-1.000977
194975, -4100,-1.000977
194985, -4100,-1.000977
194995, -4100,-1.000977
195005, -4100,-1.000977
195015, -4100,-1.000977
195025, -4100,-1.000977
195035, -4100,-1.000977
195045, -4100,-1.000977
195055, -4100,-1.000977
195065, -4100,-1.000977
195075, -4100,-1.000977
195085, -4100,-1.000977
195095, -4100,-1.000977
195105, -4100,-1.000977
195115, -4100,-1.000977
195125, -4100,-1.000977
195135, -4100,-1.000977
195145, -4100,-1.000977
195155, -4100,-1.000977
195165, -4100,-1.000977
195175, -4100,-1.000977
195185, -4100,-1.000977
195195, -4100,-1.000977
195205, -4100,-1.000977
195215, -4100,-1.000977
195225, -4100,-1.000977
195235, -4100,-1.000977
195245, -4100,-1.000977
195255, -4100,-1.000977
195265, -4100,-1.000977
195275, -4100,-1.000977
195285, -4100,-1.000977
195295, -4100,-1.000977
195305, -4100,-1.000977
195315, -4100,-1.000977
195325, -4100,-1.000977
195335, -4100,-1.000977
195345, -4100,-1.000977
195355, -4100,-1.000977
195365, -4100,-1.000977
195375, -4100,-1.000977
195385, -4100,-1.000977
195395, -4100,-1.000977
195405, -4100,-1.000977
195415, -4100,-1.000977
195425, -4100,-1.000977
195435, -4100,-1.000977
195445, -4100,-1.000977
195455, -4100,-1.000977
195465, -4100,-1.000977
195475, -4100,-1.000977
195485, -4100,-1.000977
195495, -4100,-1.000977
195505, -4100,-1.000977
195515, -4100,-1.000977
195525, -4100,-1.000977
195535, -4100,-1.000977
195545, -4100,-1.000977
